,index,URL,Date,Tweet,ID,Username,Replies,Reetweets,Likes,Quotes,conversationId,Language,Links,Media,Retweeted Tweet,Bookmarks
89,5556,https://twitter.com/nightstalker_sg/status/1657585268386578433,2023-05-14 03:14:59+00:00,"@hamzahprtm @zryledv @secgron @Bisniscom @bankbsi_id Bahaya, data nasabah juga bocor, ini ada beberapa langkah mitigasi yang bisa dilakukan nasabah

Saya nambahin 1:
Kalau ada akun lain (sosmed/marketplace) yang passwordnya sama kayak BSI, segera diganti aja

https://t.co/SChYmANJj0",1657585268386578433,nightstalker_sg,1,1,2,0,1657192354829451264,in,https://www.instagram.com/p/CsNLzigPUZV/?igshid=MzRlODBiNWFlZA==,,,0
90,19793,https://twitter.com/Moccataro/status/1656255983642107906,2023-05-10 11:12:52+00:00,"Assalamu'alaikum Min, @bankbsi_id mohon info. M-banking down lagi kah? Atau wilayah Karawang aja?",1656255983642107906,Moccataro,0,0,0,0,1656255983642107906,in,,,,0
91,13973,https://twitter.com/dhiaaidhaw_/status/1656636644907454467,2023-05-11 12:25:29+00:00,@bankbsi_id @cacungsal katanya udh nih,1656636644907454467,dhiaaidhaw_,1,0,0,0,1656632873045327873,in,,,,0
92,1421,https://twitter.com/kapt_amerika/status/1658427216945094657,2023-05-16 11:00:35+00:00,@adhitwf @bankbsi_id Nasabah juga bang?,1658427216945094657,kapt_amerika,1,0,0,0,1658369894403174400,in,,,,0
93,22922,https://twitter.com/ZaveenaR/status/1655935884552994818,2023-05-09 14:00:55+00:00,@achullmausa @bankbsi_id Masih?,1655935884552994818,ZaveenaR,1,0,0,0,1655774497008660481,in,,,,0
94,19541,https://twitter.com/bimaf14/status/1656265453847855104,2023-05-10 11:50:30+00:00,@bankbsi_id @sleepingbeauvy Tarik tunai bisa tidak ?,1656265453847855104,bimaf14,0,0,0,0,1656252810202341376,in,,,,0
95,22432,https://twitter.com/farida_fauzia/status/1656072822119358467,2023-05-09 23:05:03+00:00,@bankbsi_id Mobile nya kepa permitan tidak dapat di proses mulu ya?,1656072822119358467,farida_fauzia,0,0,0,0,1655777758180708355,in,,,,0
96,13370,https://twitter.com/DeriiellMuhamad/status/1656694786798256128,2023-05-11 16:16:31+00:00,"@bankbsi_id Kapok banget cuma punya Mbanking nya doang ga punya kartu ATM + Buku Tabungan, jadi ga bisa tarik tunai di kantor cabang, min info in dong besok (Jumat) udah bisa online belum kantor cabangNya, mau bikin Kartu ATM+Buku Tabungan nya nih min",1656694786798256128,DeriiellMuhamad,0,0,0,0,1655777758180708355,in,,,,0
97,12280,https://twitter.com/shesthought22/status/1656896001976971267,2023-05-12 05:36:05+00:00,@wahyufandi_ @burhan_farizi @bankbsi_id Pakai ATM BCA konvensional bisa pak,1656896001976971267,shesthought22,0,0,0,0,1655517841133805569,in,,,,0
98,20735,https://twitter.com/Narwsly_/status/1656212545907347456,2023-05-10 08:20:16+00:00,@swagger_golden Kak transfer ke bank lain pake bsi udah bisa kah ?:” aku coba td siang belum soalnya,1656212545907347456,Narwsly_,1,0,0,0,1656212281544568832,in,,,,0
99,299,https://twitter.com/mhelmist/status/1658764555751952384,2023-05-17 09:21:03+00:00,"@hendry_ptr @bankbsi_id kalo liat di flip ""masih dalam perbaikan"" untuk tf ke BSI, kalo dari BSI aman",1658764555751952384,mhelmist,1,0,0,1,1658678137428000768,in,,,,0
100,20052,https://twitter.com/iki292929/status/1656246050573946882,2023-05-10 10:33:24+00:00,Kemarin @danawallet  sekarang @bankbsi_id mobile... Why,1656246050573946882,iki292929,1,0,1,0,1656246050573946882,in,,,,0
101,11834,https://twitter.com/lokbster/status/1656943463953477638,2023-05-12 08:44:40+00:00,@threesome_bodo @bankbsi_id udah aman hari ini,1656943463953477638,lokbster,1,0,0,0,1655807602104872960,in,,,,0
102,8040,https://twitter.com/kanjengpurwanto/status/1657363549847703558,2023-05-13 12:33:57+00:00,"@caesaratiensya @pras18ter @fauzanmuhajir @RochmatPurwanto @bankbsi_id Saya baru 3 bulan jadi nasabah BSI, alasan saya memilihnya sebagai rekening utama ya karena saya menganggap mobile bankingnya keren. Eh lha kok sekarang nasibnya kayak gini.",1657363549847703558,kanjengpurwanto,1,0,0,0,1657217015122362368,in,,,,0
103,21503,https://twitter.com/aoelrac/status/1656165812712128512,2023-05-10 05:14:34+00:00,Entah apa yang ada dibenak pikiran pembuat aplikasi @bankbsi_id ? https://t.co/Z74qEkUpsr,1656165812712128512,aoelrac,5,0,0,0,1656165812712128512,in,,https://pbs.twimg.com/media/FvviB3qakAYu_E5?format=jpg&name=orig,,0
104,542,https://twitter.com/ernariachi/status/1658692280990208000,2023-05-17 04:33:51+00:00,@moneqys @bankbsi_id okeh aku coba. thank you,1658692280990208000,ernariachi,0,0,0,0,1658634424966344704,in,,,,0
105,1229,https://twitter.com/rinibagyo/status/1658454251130204160,2023-05-16 12:48:00+00:00,Ga ada yg blg haram pake bajer hari gini di medsos. Tp pake bajer pas masalah dan masalah blm selesai sambil bilang ga ada masalah🤔 big no no @bankbsi_id . Selain secure line sm VSAT knp link via web blm dibuka? 🧐Ini sy mau pake internet banking blm bisa.😏,1658454251130204160,rinibagyo,1,0,0,0,1658442848600211456,in,,,,0
106,21012,https://twitter.com/bima_mori/status/1656192266502045697,2023-05-10 06:59:41+00:00,@bankbsi_id sampai kapan harus menunggu ???,1656192266502045697,bima_mori,0,0,0,0,1656192266502045697,in,,,,0
107,17359,https://twitter.com/roseuberry/status/1656462048124092416,2023-05-11 00:51:42+00:00,Di Padang ni bank bsi yang parkirannya gede dimana yah🥲,1656462048124092416,roseuberry,0,0,0,0,1656462048124092416,in,,,,0
108,18528,https://twitter.com/anggunpb12_/status/1656306566545674240,2023-05-10 14:33:52+00:00,@rahayuririnn @bankbsi_id sama,1656306566545674240,anggunpb12_,0,0,1,0,1655777758180708355,in,,,,0
109,9603,https://twitter.com/legalancar/status/1657263689819656194,2023-05-13 05:57:08+00:00,@bankbsi_id tabungan recehku sangat berarti apalagi dalam situasi sulit spt ini om 🥹,1657263689819656194,legalancar,0,0,0,0,1657263689819656194,in,,,,0
110,14374,https://twitter.com/ftmh_97/status/1656598339646013440,2023-05-11 09:53:16+00:00,"Woi lah BSI masih eror ya??? 
@bankbsi_id",1656598339646013440,ftmh_97,0,0,0,0,1656598339646013440,in,,,,0
111,4838,https://twitter.com/Tulllllllllll/status/1657689942871646208,2023-05-14 10:10:55+00:00,"@samiajiandis @inisigadis @banan4uyuu @bankbsi_id Alhamdulillah, iya, Kakk. Betul udah balik. Makasih infonya, Kakkk. 🫶",1657689942871646208,Tulllllllllll,1,0,1,0,1657346196548239360,in,,,,0
112,10719,https://twitter.com/vioden10_/status/1657209561915494404,2023-05-13 02:22:03+00:00,@jee_creepers @morpiggg @MIDRAINMADNESS @secgron @bankbsi_id Windowsnya ori apa ga aja gatau,1657209561915494404,vioden10_,0,0,3,0,1657192354829451264,in,,,,0
113,2679,https://twitter.com/MiaoMeongMeong/status/1658319229849075714,2023-05-16 03:51:29+00:00,@hyoshin01 @PartaiSocmed @bankbsi_id Lebih serem CC karena kalau tau 3 nomor belakang kartu bisa di pake,1658319229849075714,MiaoMeongMeong,0,0,0,0,1658308634147799045,in,,,,0
114,10190,https://twitter.com/phsphndxdylght/status/1657234824455933952,2023-05-13 04:02:26+00:00,@andrie_pratama @secgron @bankbsi_id Info sotoy nya sih drcnya karena dilebur pendataannya belum sempurna apalagi 3 bank tsb yg lebih update bnis. Mau di-update di pengadaan tahun ini malah kecolongan duluan 😭,1657234824455933952,phsphndxdylght,0,0,2,0,1657192354829451264,in,,,,0
115,24179,https://twitter.com/bbalalalaaaa/status/1655873521921433601,2023-05-09 09:53:06+00:00,@bankbsi_id kok saya masih gak bisa pake atm bsi? tertera transaksi tidak dapat dilakukan,1655873521921433601,bbalalalaaaa,1,0,0,0,1655873521921433601,in,,,,0
116,19184,https://twitter.com/Jitrash/status/1656279175437905927,2023-05-10 12:45:02+00:00,@bankbsi_id Kenapa BSI mobile bermasalah??? Pakai BSI syariah biar Islami tp kok pelayanannya bikin mikir2 pindah ke bank laen 🌚🗿💀☠️,1656279175437905927,Jitrash,0,0,0,0,1655807602104872960,in,,,,0
117,14878,https://twitter.com/adichamkha4/status/1656566999814905856,2023-05-11 07:48:44+00:00,@bankbsi_id gimana ini min kok belom bisa jg,1656566999814905856,adichamkha4,1,0,0,0,1655807602104872960,in,,,,0
118,21102,https://twitter.com/natasyafirr/status/1656186871297478656,2023-05-10 06:38:15+00:00,@bankbsi_id Serius 3 hari belum beneerrr????,1656186871297478656,natasyafirr,0,0,0,0,1655777758180708355,in,,,,0
119,1631,https://twitter.com/Rudalamnesia/status/1658407435634343938,2023-05-16 09:41:59+00:00,"@Paltiwest andaipun data yg di ambil tidak penting tetapi peretasan ini mengganggu transaksi cukup lama dan ini mempengaruhi kepercayaan nasabah terhadap keamanan dan pelayanan BSI, ingat bisnis bank itu bisnis kepercayaan, mungkin hackernya amatir tapi sudah cukup berhasil membuat Arb bris",1658407435634343938,Rudalamnesia,0,0,0,0,1658330792001703937,in,,,,0
120,6906,https://twitter.com/oksihen/status/1657428784596013057,2023-05-13 16:53:10+00:00,"@Lodonrez9209 @bankbsi_id dicek berkala aja bang, tadi saya juga sempet begini nih",1657428784596013057,oksihen,0,0,0,0,1656632873045327873,in,,,,0
121,3951,https://twitter.com/SuyatnaPP/status/1657948608698916866,2023-05-15 03:18:46+00:00,"@RochmatPurwanto @bankbsi_id Sejak akhir April 2023  dari gambar terlihat saldo 3juta. Kalau tidak nabung di Mei ya tetap 3juta Mas.
Coba saja tabayun dengan sungguh-sungguh.",1657948608698916866,SuyatnaPP,1,0,0,0,1657217015122362368,in,,,,0
122,12455,https://twitter.com/pninokio/status/1656881146784014336,2023-05-12 04:37:03+00:00,"@Lovalycius_ @bankbsi_id belum semuanya bisa kak itu, bertahap pemulihannya. nanti dicoba lagi aja",1656881146784014336,pninokio,0,0,0,0,1656632873045327873,in,,,,0
123,5611,https://twitter.com/siisiiooo/status/1657579510622208001,2023-05-14 02:52:06+00:00,"@bankbsi_id halo, saya barusan dari bsi yg di saharjo tapi karena mesin atm hanya ada 1 dan tempatnya yg silau jadi kita sedikit susah melakukan transaksi karena layar yg terkena sinar matahari, dan lagi antri tapi saat transaksi kita belum selesai satpam masuk ruang atm",1657579510622208001,siisiiooo,7,0,0,0,1657579510622208001,in,,,,0
124,2618,https://twitter.com/ahmadihabibi/status/1658324427795464204,2023-05-16 04:12:08+00:00,"@bankbsi_id Halo BSI, gimana kabarnya layanannya sudah normal kah ?",1658324427795464204,ahmadihabibi,2,1,0,1,1657901848916017152,in,,,,0
125,10885,https://twitter.com/bentaradunia/status/1657202033693458432,2023-05-13 01:52:08+00:00,"@secgron @bankbsi_id Bahasa inggrisnya kayak bahasa terjemahan, bukan native speaker ni yg nulis",1657202033693458432,bentaradunia,0,0,0,0,1657192354829451264,in,,,,0
126,3723,https://twitter.com/Adeputriput/status/1657977325789786112,2023-05-15 05:12:52+00:00,@RochmatPurwanto @bankbsi_id untung udh ga nabung disini lagi,1657977325789786112,Adeputriput,0,0,0,0,1657217015122362368,in,,,,0
127,20235,https://twitter.com/hellopinda/status/1656239039572500480,2023-05-10 10:05:33+00:00,@Ukhtinaanindita @bankbsi_id hai kak info apakah sudah bisa atm bsi nya?,1656239039572500480,hellopinda,0,0,0,0,1655807602104872960,in,,,,0
128,21805,https://twitter.com/conjvert/status/1656134465264185350,2023-05-10 03:10:00+00:00,@atyelias_ @bankbsi_id coba ke cabang terdekat aja kak. udah mulai pulih katanya ituu,1656134465264185350,conjvert,1,0,0,0,1655494473563127810,in,,,,0
129,23797,https://twitter.com/Dhmz_arie/status/1655891015071600640,2023-05-09 11:02:37+00:00,@bankbsi_id Bankingnya masih eror kah min?gaji saya di rekening BSI lho.gimana mau  trf ke istri kalo begini,1655891015071600640,Dhmz_arie,2,0,0,0,1655889285474820097,in,,,,0
130,2090,https://twitter.com/KATADATAcoid/status/1658364929194471424,2023-05-16 06:53:04+00:00,Saham Bank Besar Kompak Turun Usai Data BSI Bocor di Dark Web https://t.co/gdLHlrvJW6,1658364929194471424,KATADATAcoid,0,0,1,0,1658364929194471424,in,http://dlvr.it/Sp5pFN,,,0
131,19510,https://twitter.com/refunwd/status/1656266517422686209,2023-05-10 11:54:44+00:00,"@NwMardova @bankbsi_id @aseps485 Iya ka, ini yang saya tahu proses pemulihan. Coba cek berkala saja ka untuk pembayarannya",1656266517422686209,refunwd,0,0,0,0,1656225498899554304,in,,,,0
132,9689,https://twitter.com/BangPitung_AJW/status/1657259785216196609,2023-05-13 05:41:37+00:00,@ensayiti @diantaratitik @banpanj @diana_rosyi @secgron @Bisniscom @bankbsi_id total chaos ya tahun depan 😎,1657259785216196609,BangPitung_AJW,1,0,0,0,1657192354829451264,in,,,,0
133,2177,https://twitter.com/Bisniscom/status/1658359384702087173,2023-05-16 06:31:02+00:00,Indonesia tengah dibuat geger dengan serangan hacker LockBit ke sistem keamanan BSI (Bank Syariah Indonesaia). https://t.co/g7c644HgzA,1658359384702087173,Bisniscom,0,0,0,0,1658359384702087173,in,https://teknologi.bisnis.com/read/20230516/84/1656407/terungkap-ini-sosok-di-belakang-lockbit-kelompok-hacker-nekat-asal-rusia?utm_source=dlvr.it&utm_medium=twitter,,,0
134,1443,https://twitter.com/adhitwf/status/1658424187843940352,2023-05-16 10:48:33+00:00,@kapt_amerika @bankbsi_id Wanjer🤯,1658424187843940352,adhitwf,1,0,0,0,1658369894403174400,in,,,,0
135,11238,https://twitter.com/miindeongi/status/1657026102273908741,2023-05-12 14:13:03+00:00,Jujur ak sedih banget dan kecewa berat sama kamu @bankbsi_id dah 5 hari ak gabisa menafkahi diriku sendiri. 😿,1657026102273908741,miindeongi,1,0,0,0,1657026102273908741,in,,,,0
136,9872,https://twitter.com/turfaul/status/1657251140134895618,2023-05-13 05:07:16+00:00,"@__MRaZ @RochmatPurwanto @bankbsi_id Masih 👌 
Hari sabtu dan minggu ini banyak cabang yang buka juga, jadi langsung ke cabang aja",1657251140134895618,turfaul,6,3,208,1,1657217015122362368,in,,,,2
137,12633,https://twitter.com/wahyu_abu_azam/status/1656869602545242118,2023-05-12 03:51:11+00:00,@bankbsi_id Masih belum bisa transfer antar bank,1656869602545242118,wahyu_abu_azam,1,0,0,0,1655807602104872960,in,,,,0
138,11317,https://twitter.com/025Rahmawa39963/status/1657007356147011586,2023-05-12 12:58:34+00:00,@bankbsi_id Ko barusan gabisa lagi?,1657007356147011586,025Rahmawa39963,6,0,0,0,1656869834557378560,in,,,,0
139,22100,https://twitter.com/kidoese/status/1656106806333042690,2023-05-10 01:20:06+00:00,"@convomfs @bankbsi_id min gimana nih masih error, gabisa tf dan tarik tunai, hadeh 🥲",1656106806333042690,kidoese,1,0,0,0,1656071597000916992,in,,,,0
140,19098,https://twitter.com/rwensii/status/1656283110647140354,2023-05-10 13:00:40+00:00,"@bankbsi_id sampe kapan y mbanking gabisa dipake, kasian anak kost ni gapunya kartu bsi tp duit di bsi semua eh bsi nya udh 3 hari gabisa, mw lanjut smpe seminggu khh?????",1656283110647140354,rwensii,1,0,0,1,1656283110647140354,in,,,,0
141,20537,https://twitter.com/rayanbeard_/status/1656225199543681026,2023-05-10 09:10:33+00:00,"Sudah 3 hari, @bankbsi_id masih trobel🥹🥲

Padahal besok harus bayar uang perkuliahan dan terakhir besok🥲🥹 https://t.co/4TnLXxkrID",1656225199543681026,rayanbeard_,2,0,0,0,1656225199543681026,in,,https://pbs.twimg.com/media/FvwYCgAaMAAuX-S?format=jpg&name=orig,,0
142,17722,https://twitter.com/hellonisaf/status/1656437787518996480,2023-05-10 23:15:18+00:00,Kapan saya bisa top up dari @bankbsi_id ya? Perbaikan bertahap tapi kok lama banget,1656437787518996480,hellonisaf,0,0,0,0,1656437787518996480,in,,,,0
143,3816,https://twitter.com/runiyuniarti/status/1657967692337541120,2023-05-15 04:34:36+00:00,"@bankbsi_id hai min, mbanking gangguan lg ya? Mau log in ngga bsaaa huhu",1657967692337541120,runiyuniarti,3,1,0,1,1657967692337541120,in,,,,0
144,4954,https://twitter.com/deddys07/status/1657671403800526850,2023-05-14 08:57:15+00:00,"@secgron @bankbsi_id punya rekeningnya tp gada saldonya 😥
gimana nih min apa aja yg perlu saya pindahkan 🙄",1657671403800526850,deddys07,2,0,0,0,1657192354829451264,in,,,,0
145,6517,https://twitter.com/HrlnSinta/status/1657500168303038466,2023-05-13 21:36:49+00:00,@PascolMango911 @turfaul @fuyungheyy @__MRaZ @RochmatPurwanto @bankbsi_id Pertanyaan yang sama. Semoga aman.,1657500168303038466,HrlnSinta,0,0,0,0,1657217015122362368,in,,,,0
146,12395,https://twitter.com/rdjauhari/status/1656885679018901504,2023-05-12 04:55:03+00:00,@mikeitem7 @bankbsi_id Mau aktivasi online ga bisa.. Disuruh ke kantor cabang eh kantor cabang di suruh pulang. Jangankan ketemu CS mau masuk aja di suruh pulang karena system masih masalah. https://t.co/Dj3Wnedbf8,1656885679018901504,rdjauhari,6,0,1,0,1656632873045327873,in,,https://pbs.twimg.com/media/Fv5wvb1aUAQ4byo?format=jpg&name=orig,,0
147,18673,https://twitter.com/dole_ARbinK/status/1656299886315470849,2023-05-10 14:07:20+00:00,"@Baphom8 @_fatherboard @bankbsi_id yakin masukin bri? 15,38% saham BRIS @bankbsi_id dipegang oleh bri",1656299886315470849,dole_ARbinK,0,0,0,0,1656286333630038017,in,,,,0
148,20467,https://twitter.com/Ekabudi195/status/1656227784782663681,2023-05-10 09:20:49+00:00,@bankbsi_id @iyan_winata Ini apk mobile nya kok belum bisa juga ya di operasikan secara normal? Cek saldo juga tidak bisa,1656227784782663681,Ekabudi195,1,0,0,0,1655807602104872960,in,,,,0
149,12031,https://twitter.com/YLKI_ID/status/1656917469267894273,2023-05-12 07:01:23+00:00,"@redcobra_ @bankbsi_id @bank_indonesia @CNNIndonesia @detikcom @liputan6dotcom @pikiran_rakyat @ojkindonesia OJK @ojkindonesia harus tegur @bankbsi_id krn gangguan sistem IT miliknya slama 4 hari lbh (online dan offline) &amp; rugikan nasabah. OJK jg perlu lakukan audit kehandalan sistem IT BSI agar kejadian serupa tak terulang.
BSI tak cukup hanya minta maaf, tapi jg perlu ada kompensasi.",1656917469267894273,YLKI_ID,0,1,1,0,1655807602104872960,in,,,,0
150,8525,https://twitter.com/Adipatitampan/status/1657330857462616066,2023-05-13 10:24:02+00:00,"@RochmatPurwanto @Putrimithaaudy1 @bankbsi_id @bankbsi_id wah parah lu, kalau gini ceritanya uang gua yang 99 milyar gua tarik aja semua....",1657330857462616066,Adipatitampan,0,0,0,0,1657217015122362368,in,,,,0
151,16648,https://twitter.com/abhicom2001/status/1656490798534504448,2023-05-11 02:45:57+00:00,@ozzan @bankbsi_id Ada rekomen bank syariah mana?,1656490798534504448,abhicom2001,2,0,0,0,1656242150844293120,in,,,,0
152,13417,https://twitter.com/tsubasit/status/1656686045583515648,2023-05-11 15:41:47+00:00,@bankbsi_id harusnya dirutnya bikin konpers minta maaf dan jelasin sebab erornya...,1656686045583515648,tsubasit,0,0,0,0,1656632873045327873,in,,,,0
153,2725,https://twitter.com/ablasphemy_/status/1658315549288599552,2023-05-16 03:36:51+00:00,@darktracer_int @bankbsi_id masih mau ngeles kayak anak smp luu??,1658315549288599552,ablasphemy_,0,0,0,0,1658261961262653441,in,,,,0
154,17319,https://twitter.com/bmkchen/status/1656463735589068800,2023-05-11 00:58:24+00:00,"@bankbsi_id Bro maintenance jgn kelamaan, kabur semua nanti nasabahnya!",1656463735589068800,bmkchen,0,0,0,0,1655807602104872960,in,,,,0
155,5969,https://twitter.com/ssilzw/status/1657553558135521284,2023-05-14 01:08:58+00:00,"@oksihen @bankbsi_id iya kak, tiap setengah jam sekali udah cek. soalnya lagi butuh banget😅 thanks for the advice",1657553558135521284,ssilzw,0,0,0,0,1657523569063018496,in,,,,0
156,14977,https://twitter.com/hnnnnur/status/1656562011134910479,2023-05-11 07:28:55+00:00,"lama bgt sich kack errornya, ak gabisa tf nich @bankbsi_id",1656562011134910479,hnnnnur,4,0,0,1,1656562011134910479,in,,,,0
