,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
2942,11893,"Setelah menko maritim baru, suasana lebih tenang, sebelumnya tahulah ð???",0,0,0,0,0,0,0,0,0
2943,2851,USER Wakakakak iyaa itu gara2 si andri fala bangke si provokator \xf0\x9f\x98\x85',1,1,1,0,0,0,0,0,1
2944,3047,"ALHAMDULILLAH.,.,",0,0,0,0,0,0,0,0,0
2945,11677,"RT USER USER Kau lihat ga SBY hampir didemo tiap hari...ga ada yg ditangkap?lah sekarang jokowi, diktatornya keliatan. Semua pada ditangkap",1,0,1,0,0,0,0,0,1
2946,4035,USER Horee\xc3\xa8e...ASU ikutan doyan aseng asing...\ndasar munafik',1,1,1,0,0,0,0,0,1
2947,7346,Bambang Soesatyo meminta seluruh kekuatan politik yang ada mempelajari sistem pelaksanaan pilkada langsung. Ia menuturkan sistem tersebut akan dilanjutkan jika memang memberikan manfaat bagi masyarakat,0,0,0,0,0,0,0,0,0
2948,4727,"USER USER USER Alhamdulillah sisturrr.\nTapi adik saya ini kristen, gimana dong? :(\n\nEh bentar, Ndre, lu kristen apa katolik?\nUSER'",0,0,0,0,0,0,0,0,0
2949,6536,BHABINKAMTIBMAS POLSEK CAMPAKA SAMBANG WARGA SOSIALISASI ANTI HOAX MENJELANG PILKADA,0,0,0,0,0,0,0,0,0
2950,406,"USER Gampang kak, u buka hp, buka browser, ketik ""budaya palembang""; ; Silahkan menikmati pembelajaran denngan gratis:)))",0,0,0,0,0,0,0,0,0
2951,2617,"USER USER Tdk aneh juga krn konsultan asing selalu dipakai untuk memuluskan korupsi oleh pejabat pemerintah/BUMN, hal yg sama juga terjadi dlm perpanjangan konsesi USER melibatkan Deutchbank, Rostchild dan konsultan asing lainnya yg m",0,0,0,0,0,0,0,0,0
2952,2427,USER Pamor RK jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama...,1,0,0,1,1,0,0,0,0
2953,3888,Sekarang banyak sekali orang yang membuat #catatan di #jurnal #penelitian #agama #sosial #budaya mereka mengenai #nabinabiafrika yang bahkan saya sebagai pembawa jurnal belumlah sampai sejauh itu perjalanan penelitian saya sebagai orang yang di anggap seb,0,0,0,0,0,0,0,0,0
2954,7214,"3. Kelompok di balik rezim ini merekayasa berbagai terorisme islam utk merusak citra islam dan indonesia; ; 4. Menuduh umat islam Indonesia militan, radikal, garis keras; 5. Menyudutkan islam melalui berbagai isu seperti LGBT dll; 6. Menuduh, mencurigai, i",1,0,0,1,1,0,0,0,0
2955,7875,"Tadinya ada perjanjian, kalo kami terbukti gak nyimpan barang-barang kenangan kami bakal dilepasin dengan selamat, tapi kalo kami terbukti salah.. bisa dihukum kayak orang-orang Yahudi di film The Boy in Striped Pyjamas :"")'",0,0,0,0,0,0,0,0,0
2956,3053,"jan di biasain nganggep cewe ntu kek barang bos, karna cewe ntu punya ati n prasaan. situ kalo cuman nyari bahan bakal ngeue mending lu cari pecun sono, bs lu eue trs bayar, trs udeh deh masing2. jan cewe bae2 lu rusakin, di lobi sbisa lu ampe dpt ngeue, hanjer sampah amat'",0,1,0,0,0,0,0,0,0
2957,1080,"Puisi ""Kau Ini Bagaimana atau Aku Harus Bagaimana"" karya USER lahir masa Orde Baru. Menyuarakan suara orang-orang yang tertindas. Jadi bagian gerakan Reformasi yang mengakhiri Orde Baru.",0,0,0,0,0,0,0,0,0
2958,1441,"USER USER USER USER Di Jawa tempat tinggal saya ada gereja katholik Jawa, yang konon kata temen saya khatolik, digreja tersebut khotbahnya pakai bahasa jawa kuno/krama (kromo) alus/jawa alus'",0,0,0,0,0,0,0,0,0
2959,7444,USER USER Mudah2an ada anak atau keluarga dekatmu yg jadi pecun dan pecandu narkoba supaya anda sadar dan paham mengapa tenpat2 spt Alexis harus di tutup.',0,1,0,0,0,0,0,0,0
2960,8939,RT USER sekalian USER diperiksa kan obos ne,1,0,1,0,0,0,0,0,1
2961,10813,"USER USER Asik tapi ya gitu, budaya barat terus sampai ke jaman romawi. Suka ketuker sama critical &amp; cultural studies makanya pusing ð???",0,0,0,0,0,0,0,0,0
2962,8387,"Rambutnya bagus gak kyk sapu iduk. Matanya sipit tapi masih ada, gk ilang. Kakinya banyak corengan tapi panjang. Idaman Bang Sungjin ini mah. Awas aja lo yang bakalan ngehamilin dia njin! \nDowoon: aku harap aku bisa ngajak mbaknya curhat dan maen berbie",0,0,0,0,0,0,0,0,0
2963,5553,"Si bodoh tp sok jd ulama', kyak paling paham agama aja. Padahal ngajix belepotan gk jelas",1,1,1,0,0,0,0,0,1
2964,7229,Sudahkah Anda Di Tipu Jokowi Hari Ini ?,1,0,1,0,0,0,0,0,1
2965,8803,"USER EH PEREK... GUE BALIK LU HIATUS, TAIK'",1,1,1,0,0,0,0,1,0
2966,12062,"""Sorry kalo gue gak punya terlalu banyak kata untuk mencintai lo. Kadang gue kayak awan yang selalu bisu. Cuma lo liat, tapi itu selalu buat lo teduh dari panasnya sinar matahari.""'",0,0,0,0,0,0,0,0,0
2967,8780,USER Onta\xf0\x9f\x98\xadsekar\xf0\x9f\x98\xad',1,1,1,0,0,0,0,0,1
2968,4711,"USER USER Emng ada mas? Ga usah lah jgn ikut2 kubu seberang, tanggapan kita soal pernyataan RG sebatas ngasih gambaran betapa inkonsistennya kaum amukan.; ; Klo teman non muslim yg ingin menuntut keadilan ats tindak hukum penistaan Agama, sy lb",0,0,0,0,0,0,0,0,0
2969,10983,"Alangkah Rugi dan Nista di ke abadian jika manusia yg tercipta dr SARIPATI TANAH tapi kembalinya di NERAKA""NKRI butuh Koboi HOLISTIK""( IMAN)'",1,1,1,0,0,0,0,0,1
2970,7788,"USER Jangan gaduh lahh,, kami yg kau panggil cebong udah gak butuh manusia munafikun,,'",1,1,0,1,0,0,0,0,1
2971,2410,"Juni 2013, Dir IMF rilis laporan yg nyatakan kegagalan kebijakan austerity di Yunani. ""Kepercayaan pasar tdk pulih, sistem perbankan kehilangan 30% simpanan &amp; dampak resesi lbh dlm lg dg angka pengangguran meroket""; ; sblmnya, Argentina jg gagal",0,0,0,0,0,0,0,0,0
2972,13084,USER Ccd si lu nya:(',1,1,1,0,0,0,1,0,0
2973,3931,"USER haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot",1,0,1,0,1,0,0,0,0
2974,9176,"Program16: Pembangunan pusat olahraga, seni, dan budaya di setiap kota/kabupaten. #Asyikm3nang USER #Asyikm3nang",0,0,0,0,0,0,0,0,0
2975,298,"USER USER USER USER ""BELAH"" duren yaaaa.\nGak dungu,ya gak cebong.\xf0\x9f\x98\x80\xf0\x9f\x98\x86\nMaaf ya.'",1,1,1,0,0,0,0,0,1
2976,6390,Demo ttg rohingyang hampir diseluruh negara kok dtuduh mw tumbangkan jkw emg warga rusia kenal jokowi yah pak,1,0,1,0,0,0,0,0,1
2977,2722,erudite apanya aku mah bodoh cuma kegedean congor aja',0,1,0,0,0,0,0,0,0
2978,93,"USER USER Bawel, baper, bolot, baik, bodor , gaje wkwk apa ya udah itu aja deh'",0,1,0,0,0,0,0,0,0
2979,12076,"USER Jangan karena baju, minyak, beras sedikit hilang hidup yg sesungguhnya #2019GantiPresiden",0,0,0,0,0,0,0,0,0
2980,8774,"Pernah nanya ke orang kristen apa enaknya ibadah minggu pagi, kan enakan tidur. Lalu bales dijawab, lah gue malah bingung sama kalian yang islam solat 5x sehari gak capek apa. Lah iya bener juga'",0,0,0,0,0,0,0,0,0
2981,11663,RT USER: Yang langsung ngaceng harap di Retweet \xf0\x9f\x98\x81 URL,0,1,0,0,0,0,0,0,0
2982,9002,USER USER Sini perek',0,1,0,0,0,0,0,0,0
2983,8537,RT USER Ketauan busuknya si USER ..maunya melihat kesalahan orang ..kesalahan sendiri ga diliat ..BUBARKAN PANSUS ANGKET KPK,1,0,0,1,0,0,0,0,1
2984,111,USER Yang saya ketahui bahwa diketapang banyak tka asing yg berkerja di berbagai perusahaan. Termasuk pt who tambang bouksid yg viral saat pilpres dulu. \nDan bisa jadi ini karena kerja sama tsb terjadi di era gubernur cornelis dan wakilnya ora,0,0,0,0,0,0,0,0,0
2985,2080,USER USER rep help rt lelang acc ??? mata lo picek? mentang2 username kita sama2 y depannya terus lo bilang kalo gue ngikutin usn lo? pengen amat lo diikutin segalanya',1,1,1,0,0,0,1,0,0
2986,2643,USER USER apaan babi',0,1,0,0,0,0,0,0,0
2987,6766,USER Padahal shua cuma saudara jauhnya kunti loh oppa.. \xf0\x9f\x98\x94',0,0,0,0,0,0,0,0,0
2988,12428,USER Duh dah lama ga lomba menghias telor \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nDulu sekelasku ambis semua\nHadiahnya padahal cuma taplak -_-',0,0,0,0,0,0,0,0,0
2989,10258,USER apaandah lu goblog',1,1,1,0,0,0,0,0,1
2990,2380,RT USER: Kata USER bantuan ke Rohingya adalah Pencitraan trus emank bisa penderitaan warga Rohingya dibantu pake Demo??,1,0,1,0,0,0,0,0,1
2991,11666,Allahu Akbar RakyatBersamaFPI BubarkanGMBI CopotKapoldaJabar SelamatkanUlama GaduhKarenaAhok,1,0,1,0,0,0,0,0,1
2992,7900,Ekonomi Merosot Utang Bengkak BUMN Mau Dijual. Pak Jokowi Mundur SajaUSER - Chirpstory URL lewatUSER,1,0,1,0,0,0,0,0,1
2993,12048,"USER USER USER USER engga sama sekali. ga nista kok nder, karna hidup tanpa yadong itu bagai sayur tanpa garam. HAMBAR\n\nwkwkwkwk'",0,0,0,0,0,0,0,0,0
2994,2607,"USER USER USER HAHAHAHA...\nAnak monyet mana ngerto wong DONGO...\nBaca dt belakang ""efilnikcufecin""..\nKeturunan monyet memang DONGO...\xf0\x9f\x98\x83\xf0\x9f\x98\x86'",1,1,0,1,0,0,0,0,1
2995,10072,cacat = mbappe',0,1,0,0,0,0,0,0,0
2996,11187,USER itu kan american.culture bro jangan paksain nilai nilai aseng lah',0,0,0,0,0,0,0,0,0
2997,5628,"AB: suka tiba-tiba ngomong kasar, masi susah mengontrol emosi.",0,0,0,0,0,0,0,0,0
2998,6994,muhasabah diri jap kenapa noo,0,0,0,0,0,0,0,0,0
2999,2340,"USER Sepegetahuan gua ya. Soekarno itu sebagian pernikahan itu untuk politik, untuk Indonesia juga.; ; Lagi pula bagi gua gak aneh, seorang presiden hebat kayak beliau disukain banyak cwe,",0,0,0,0,0,0,0,0,0
3000,7091,"USER USER Woiii GOBLOG, kalo Produk Kafir Anjing macam lu gak boleh dipake Muslim, ngapain dipromosikan ke negara muslim. TOLOL nih orang. Kebanyakan nelen Sperma Cebong lu ya. Muka tampang copet banyak bacot lu. Amplas dulu gih muka pake parutan, biar gante",1,1,1,0,1,0,1,0,0
3001,10325,selamat hari minggu... pki sdh tamat sdh hancur ... awasi gerakan hti klompotan mahluk kaki dua yg di larang di muka bumi Indonesia,1,0,0,1,1,1,0,0,0
3002,53,"USER Cerita silat lae \xf0\x9f\x98\x80 semacam Kho Ping Hoo yang dari Indonesia, tapi Liang Ie Shen penulis dari China'",0,0,0,0,0,0,0,0,0
3003,2716,USER sedi lagunya ih aq mau nangis di pudak onta;(',0,0,0,0,0,0,0,0,0
3004,9684,"Segera koordinasikan kekuatan massa muslim..utk segera mengepung kedutaan Myanmar..usir Dubes dan Orang Budha"" Biadab itu Dari Indonesia!!!",1,1,0,1,1,1,0,0,0
3005,1774,Gak menyangka ternyata SBY dulu pernah difitnah juga seperti Jokowi skrg :( Tapi sby bukan diktator kayak jokowi URL,1,0,1,0,0,0,0,0,1
3006,494,USER USER ..... Pak Prof. ..... Jangan pak Prof. Bilang itu cuma soal pendapat.... Itu tdk benar karena disampaikan di forum terbuka.... Itu ngaco dan tdk bisa di biarkan.... Pak Prof. Sebagai pemuka agama dan sebagai Ulama harusnya melur,0,0,0,0,0,0,0,0,0
3007,6621,"Persetan dengan bocah kntl yg so kerad kecewa sekolah ganti nama \xf0\x9f\x98\x92\xf0\x9f\x98\x92 so pemes lu tong,biar apa coba.\n\nSekola lu kerjaannya cuma Pacaran,tidur sama jajan aja so so an bilang harga diri \xf0\x9f\x98\x92'",1,1,1,0,0,0,0,1,0
3008,2774,USER LAAAAHHHHH jackson dibilang sampah trs yg ngetweet apaan coba? :( mau liat akunnya dong kak heheh :(',0,0,0,0,0,0,0,0,0
3009,8338,"Kata Airlangga Pribadi, jangan lupa Bu Khofifah pengalaman 3 tahun Mensos bersama Presiden Jokowi, ikut serta membantu mengentaskan kemiskinan. .#KhofifahEmilJatimSatu",0,0,0,0,0,0,0,0,0
3010,7141,GANYANG PKI?rasakan URL,1,0,0,1,0,1,0,0,0
3011,12590,USER Gaji Dpr mpr dan dpd aja....',0,0,0,0,0,0,0,0,0
3012,12778,"""Perekonomian Majalengka Mengeliat Pascapembangunan Bandara""; ; ""Jujur kenapa dari penggantian tanah saja yang awal nih misalkan rakyat punya tanah 1 H.Dia bisa beli tnah pengganti 2 H punya rmh bagus punya mobil.Ini kan perubahan ekonomi yg terjadi kalau",0,0,0,0,0,0,0,0,0
3013,4647,"Budaya dan seni tidak bisa diartikan dengan kata-kata, tapi bisa dirasakan.; ; #KeluargaMelanesia #Samoa #Vanuatu #Papua #Maluku",0,0,0,0,0,0,0,0,0
3014,815,USER USER Hahahahaha... \nga ada orderan demo.. \nga ada nasi bungkus.. \nga ada perbaikan gizi.. \nTETAP IDIOT..!',0,1,0,0,0,0,0,0,0
3015,1443,USER iya sipit\xf0\x9f\x98\xb3lah malah ketawa\niya jgn marah ya skincare mahal\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
3016,2658,"USER Bravo pk jokowi tekan freeport utk kembalikan hak rakyat kelihatan sangat pro rakyat. Yang antek asing oknum penguasa, partai masa lalu yg jual saham freeport ke asing, tapi koarnya so pro rakyat,'",0,0,0,0,0,0,0,0,0
3017,2585,"USER Mengadu ke Allah agar para pemimpin yang bejat,bangsat,bajingan segera bertaubat kepada Allah dan kembali ke jalan Allah.'",0,1,0,0,0,0,0,0,0
3018,11789,RT USER: lahap banget kl ketemu kontol g disunat \n#bahancoli #kontol #memek #ngentot #ngewe #blowjob #kulumin URL,0,1,0,0,0,0,0,0,0
3019,3049,USER USER USER Sini masuk kristen dis. Tenang aja baptis gratis ga bayar dapet susu pula',0,0,0,0,0,0,0,0,0
3020,11683,"Kementerian Keuangan melalui Direktorat Jenderal Pajak (DJP) menargetkan penerimaan pajak 2018 sebesar Rp 1.454,5 triliun.",0,0,0,0,0,0,0,0,0
3021,5854,"USER USER USER cabe2an bisa nya hanya bbm.n facrbook.n!! Masalah politik mana tau doi, tau nya berita2 sampah pencitraan",1,1,1,0,0,0,0,0,1
3022,9557,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER tutupin badannya pake taplak buru',0,0,0,0,0,0,0,0,0
3023,3261,RT USER USER Klonjotan kegirangan ngeliat junjungan &amp; idola loe satu per satu dipanggil Polisi t Politic_ID KaPolri,1,0,1,0,0,0,0,0,1
3024,601,RT USER Prabowo sdh tua perlu generasi muda yg bisa blusukan dan Jokowi msh muda dan saat ini sering blusukan diberbagai pulau,1,0,1,0,0,0,0,0,1
3025,2994,"Katolik berkiblat ke Vatikan. Wajar. Ga digugat. Lalu kenapa Islam berkiblat ke Mekkah (kebetulan saja Arab), manusia2 itu pada gerah? Anda Pancasila atau pelanggar Pancasila (sila ke 1 dan ke 5)???'",0,0,0,0,0,0,0,0,0
3026,7563,USER gak brengsek. cuma brisik. dan genit...(eh gatau deh) LOL.',0,1,0,0,0,0,0,0,0
3027,5393,""" Pendapat masing-masing membuat orang buta akan kebenaran! "" (Uchiha Obito)'",0,0,0,0,0,0,0,0,0
3028,227,USER PARTAI KORUPSI SAPI......goblog...',1,1,0,1,0,0,0,0,1
3029,6790,"USER USER USER USER USER USER USER USER njing loe komen ngapain loe mention cebong budug, cemen loe njing \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1
3030,9079,"__-__; Pada Sabtu (21/4/2018) pagi, Masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten (KP3B) di Curug, Kota Serang. #SebaBaduy2018",0,0,0,0,0,0,0,0,0
3031,12467,"22 Februari 1978 Masjid Istiqlal diresmikan Presiden Soeharto. Rancangan masjid terbesar di Asia Tenggara ini karya arsitek Friedrich Silaban. Sebagai seorang Kristiani, dia mengalami pergulatan batin ketika merancang tempat ibadah umat Islam itu.",0,0,0,0,0,0,0,0,0
3032,4256,Kapan ya Djarot lengser? Gak sabar lihat kemampuan Anies - Sandi ngelola Jakarta... :),1,0,1,0,0,0,0,0,1
3033,11157,USER anjirrrr brengsek bajingan. gila sih lu gua gangerti sih kalo jd lu \n\nternyata ada yg lebih parah dr mantan gua anjir lol\n\nudah skrng fokus exo yg jelas2 membuat kita bahagia^____~',1,1,1,0,0,0,0,0,1
3034,2718,"asal selamat ke seberang, biar bergantung di ekor buaya - sangat perlu akan pertolongan, b... #peribahasa'",0,0,0,0,0,0,0,0,0
3035,7387,"USER Udah sipit tuhh, mana tangannya kebalik lago tadi wkwkw'",0,0,0,0,0,0,0,0,0
3036,2207,USER USER USER USER USER USER USER USER USER USER USER PKS = Paguyuban Kampret Sarap \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\xa2',1,1,0,1,0,0,0,0,1
3037,2938,USER USER The end he he krn satu agama aja byk perbedaan apalagi beda dan jg tdk ada dukungan akan susah udah kebayang jln terjalnya,0,0,0,0,0,0,0,0,0
3038,5315,"Kehidupan Kristen adalah kehidupan di mana kita hidup bukan untuk diri kita sendiri. Kita hidup untuk taat kepada Tuhan, melayani Dia, dan memberi pengaruh dalam kehidupan orang lain.'",0,0,0,0,0,0,0,0,0
3039,361,43. Contoh lain: meski banyak tudingan dugaan korupsi tapi SBY tdk pernah dorong kejaksaan usut. Apalagi himbau KPK usut dugaan korupsi Jokowi,1,0,1,0,0,0,0,0,1
3040,4692,"USER Mungkin perlu juga di ikuti agama lain katolik nusantara, budha nusantara, hindu nusantara. Terakhir syiah nusantara agar beda dengan syiah sesungguhnya di iran.agar liberal dan syiah mendapat pengakuan.'",0,0,0,0,0,0,0,0,0
3041,4933,"â??Ya Allah, limpahkanlah ketaqwaan kepada jiwaku dan sucikanlah. Engkau adalah sebaik-baik Dzat Yang Mensucikan jiwaku.â?? (HR. Muslim).",0,0,0,0,0,0,0,0,0
3042,9630,"USER Mohon blokir dg tegas,akun yang provokatif dan pemecah belah, akun bayaran,antek dollar ,Cc USER USER USER'",0,0,0,0,0,0,0,0,0
3043,5674,"USER 99woojinn manggil gua bodohie\nw_oojinprk manggil gua bodoh\nParjin manggil gua bego\n\nBesok2 autis gua :"")'",0,1,0,0,0,0,0,0,0
3044,11891,"Hanya manusia dungu, yang mengaku beragama tapi panduan kitab sucinya fiksi belaka.; ; Contoh di Islam, kitab Sucinya Al-Qur'an, sumbernya dari firman2 Allah SWT. Jika Al-Qur'an dianggap fiksi, lalu Al-Hadist mau dianggap apa oleh si dungu?",1,1,0,1,1,0,0,0,0
3045,12609,"Mereka ini lah (yg mnggiring opini presiden lama mnang 2 periode kalau lawannya prabowo) yg sbnrnya meluluskan 2 periode..!!; Jd hati2 walaupun mrka bkn cebong, tp mrka adlh agen ganda...",1,1,0,1,0,0,0,0,1
3046,4833,USER Berarti telah terjadi penistaan agama ketika kitab suci dinyatakan sebagai fiksi?,0,0,0,0,0,0,0,0,0
3047,3427,"jangan sombong tau hey.. manusia itu sumber bau diantaranya : bau kaki, bau itu, bau udel, bau ketek, congean, korong, cileuh, bau kepala dan (bau mulut : bau karbit, jengkoleun, comberan, dan bangke)'",0,1,0,0,0,0,0,0,0
3048,12432,USER USER mbak kunti-kuntinya tu lhoo \xf0\x9f\x91\xb,0,0,0,0,0,0,0,0,0
3049,11066,Pertumbuhan Ekonomi Indonesia Luartal-I 2018,0,0,0,0,0,0,0,0,0
3050,2153,deklarasi pilkada 2018 aman dan anti hoax PKL jabon,0,0,0,0,0,0,0,0,0
3051,7424,"Hanya di era USER saja, ketika komunis dibiarkan berkembang USER",1,0,1,0,0,1,0,0,0
3052,10852,"Allah hu Barbar perintahkan penggal kafir, dibenarkan Bang Fahri? Allah hu Barbar ngajarkan cocok2 penis, ini benar?",1,1,0,1,1,0,0,1,0
3053,2546,"Banyak banget yg blum disebutin,\n\nDan lucunya\n\nMASA SAYA DITUNTUT UNTUK SENANG!\n\n(Cm orang sinting yg brfikir bwgitu)'",0,1,0,0,0,0,0,0,0
3054,8419,USER USER Rezim ini bubar kandangin semua...ganti kpk pro rezim.',0,0,0,0,0,0,0,0,0
3055,4913,"Indonesia saat ini sedang darurat teroris, berbagai rentetan kejadian terorisme terjadi di Kota Surabaya dan Sidoarjo. Di Surabaya, bom meledak di 3 gereja dan mapolrestabes. Menurut artikel yg saya baca, pelaku dari aksi teror ini adalah 1 keluarga.\n.",0,0,0,0,0,0,0,0,0
3056,13109,"Akhirnya saya paham bahwa HTI menggunakan Ideologi apa, tujuannya apa, maksudnya apa, dan targetnya siapa. Sedikit banyak saya paham. Tetapi saya tidak mau mengatakan mereka dengan kata kafir, setan atau lainnya. Saya cuman mendoakan agar orang2 tersebut",0,0,0,0,0,0,0,0,0
3057,11129,Sinyal USER cacat ilang2an melulu -____- memang kau USER jauh lebih baik daripada USER hmm hahah',1,1,0,1,0,0,0,0,1
3058,11326,"Yg menghina org tua, apalagi ulama ya ngga kenal agama..",0,0,0,0,0,0,0,0,0
3059,5571,USER USER USER Cebong g sunat semuanya nih p ustad..jng dilayan p ustad...',1,1,0,1,0,0,0,0,1
3060,12487,"Di dunia ini kayaknya cm Jokowi ya, presiden yg dituding ""liberal"" & ""kapitalis"" sekaligus ""komunis"", jg ""lemah"" sekaligus ""otoriter"".",1,0,1,0,0,0,0,0,1
3061,1708,"Insya Allah, pemimpin bersatu dengan ulama ulama hanif , Indonesia berkah . Amiin.; ;",0,0,0,0,0,0,0,0,0
3062,1438,USER ya bom Aline ya bom jaUSER temer',0,0,0,0,0,0,0,0,0
3063,8964,Dan mulut USER terlalu besar untuk mengumbar..tapi kerja untuk negri ini sangat tidak memuaskan,1,0,1,0,0,0,0,0,1
3064,2863,Yaampun cantik2 bener,0,0,0,0,0,0,0,0,0
3065,4575,"Sependek yang saya pahami, gak ada istilah ""baju muslim"" ""baju nasrani"" ""baju yahudi""...baju koko kalian sebut baju muslim ? Pastor bajunya juga model koko. Apa gamis ? Ini mah klasik, abu jahal juga bergamis.'",0,0,0,0,0,0,0,0,0
3066,163,USER Eh kenapa muka merah2 tu? Tak dpt cendol ke? Bukan la setan cuaca skrg ni panas.',0,1,0,0,0,0,0,0,0
3067,2895,"USER .... ??? Gue malah sering diingetin kayak gitu sama temen gue yang kristen, and I feel thankful for it. Kok ini malah..... harmful.......'",0,0,0,0,0,0,0,0,0
3068,3930,RT USER USER Bubarkan aja KPK ternyata lemah . Harusnya di perkuat di PTUN ini malah batal artinya bohong OTT,1,0,0,1,0,0,0,0,1
3069,2400,USER Gara gara yang buat orang kafeer atau yahudi atau gimana. Coba aja mereka pake hp apasih emangnya hadeh. Ntar lama lama carrefour berubah nama jadi indomaret aja',0,0,0,0,0,0,0,0,0
3070,11659,URL Ini kerja USER usul bubarkan DPR.Kerjanya tdk mewakili rakyat korup melindungi koruptor dll,1,0,0,1,0,0,0,0,1
3071,4240,Pendrive 16GB RM45. Betul harga yahudi dia bagi. Memang pangkah terus kedai tu.',1,0,1,0,1,0,0,0,0
3072,6601,"RT USER: Tiap pulang mama selalu nanya ""mana pacarnya, suruh main kesini""\nYaelah ma, anakmu ini masih tergila-gila ama orang kuriahh\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
3073,3108,"Bunyi klik mouse, suara ketikan keyboard, musik hampir 8 jam non stop, mata perih, bokong panas, lengan nyilu. \n#jenuh'",0,0,0,0,0,0,0,0,0
3074,11352,USER mama aku islam papa aku kristen aku krislam hehe kelar perkara',0,0,0,0,0,0,0,0,0
3075,2462,USER USER USER USER USER USER USER Percuma jk ujung2nya yg kluar hanyalah cocoklogi yg dipaksakan utk membenarkan kalimat USER yg kentara jelas penghinaan pada kitab suci.; Agama manapun tak ak,0,0,0,0,0,0,0,0,0
3076,8161,USER keluarga halilintar hmm masa km gatau. udik',1,1,1,0,0,0,0,0,1
3077,5338,RT USER Klo gk kasih aja gelar doktor sama juragan mu prabowo sebianto calon presiden seumur hidup,1,0,1,0,0,0,0,0,1
3078,513,"USER Kntl ye, apus ga'",1,1,1,0,0,0,0,1,0
3079,12003,Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018 ; DM,0,0,0,0,0,0,0,0,0
3080,10076,RT USER: Selamat siang lanjutin ngentot yuk di hari jumat #ngentot #meki #memek URL,0,1,0,0,0,0,0,0,0
3081,8794,"Jika setiap Provinsi berupaya capai Pertumbuhan ekonomi di atas 5,2 persen, mk Pertumbuhan Ekonomi 5,4 persen bukan sesuatu yg mustahil utk dicapai. Silahkan para Gubernur pacu perekonomian Daerahnya masing2.",0,0,0,0,0,0,0,0,0
3082,995,"USER Pak USER secepatnya Islam dinyatakan sesat dan menyesatkan, tidak perlu lagi ada bank syariah",1,1,0,1,1,0,0,0,0
3083,328,"memang benar kata pengamat politik Hantayudha ...kalau paslon no.2 ini tidak ada "" khanZ"" nya di Jateng .; ; #JatengGayeng ; #2019TetapJokowi",0,0,0,0,0,0,0,0,0
3084,4881,USER USER Jaman SBY yg demo PDIP,1,0,0,1,0,0,0,0,1
3085,9305,"RT USER: Kalau sdh begini, Apa Pak USER , bakal memberikan rehabilitasi?\n\nUSER tdk bersalah, apa yg dia katakan benar!\n\nAl-\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
3086,179,"USER tahun 2019 Rakyat makan ASPAL dan BETON; ini adalah solusi jitu mengurangi kemiskinan; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #",1,1,0,1,0,0,0,0,1
3087,12477,"USER Betul, setuju gw, bosan, muak. Apalagi ma kelakuan cebong, nyinyirnya kebangetan.'",1,1,0,1,0,0,0,0,1
3088,11686,monyet prabowo ini memang lucu,1,1,1,0,0,0,0,0,1
3089,646,Kenapa USER bicaranya sesuatu yg remeh temeh spt masalah kalajengking krn belio tau oposisinya spt USER itu pasti nyinyir jd stress dan stroke sendiri...krn emang dosen ga laku...bacot gede hasil karya ga ada... bahkan anak asuhnya mayor dungu,1,1,0,1,0,0,0,0,1
3090,7721,Harusnya Tomy dikenakan pasal berlapis korupsi dan pembunuhan hakim agung pula tp dapat diskon besar-besaran era SBY URL,1,0,1,0,0,0,0,0,1
3091,10351,"""Dan perangilah mereka, supaya jangan Ada FITNAH Dan supaya Agama itu semata untuk ALLOH, jikaâ?¦",0,0,0,0,0,0,0,0,0
3092,3874,USER USER USER USER USER USER USER USER Bibit LGBT sudah tumbuh sejak SMA URL,0,0,0,0,0,0,0,0,0
3093,10823,"USER USER USER USER USER Ummar bin khatab, ahh lu jablay siap poligami..'",1,1,1,0,0,0,0,0,1
3094,2764,#Info USER Apa aja sih Program Bantuan Pemerintah untuk Perguruan Tinggi Agama Hindu? Cek disini _,0,0,0,0,0,0,0,0,0
